"クローラ_ロギングデータ"
"DATA No","DATE","TIME","軸1_ｸﾛｰﾗ補正後座標","軸1 帰還ﾄﾙｸﾓﾆﾀ","軸1_ｱﾝﾌﾟ内温度","軸2_ｸﾛｰﾗ補正後座標","軸2 帰還ﾄﾙｸﾓﾆﾀ","軸2_ｱﾝﾌﾟ内温度"
31,2025/12/15,13:09:04,0,0,29,9,0,0
32,2025/12/15,13:09:04,0,0,29,9,0,0
33,2025/12/15,13:09:05,0,0,29,9,0,0
34,2025/12/15,13:09:05,0,0,29,9,0,0
35,2025/12/15,13:09:05,0,0,29,9,0,0
36,2025/12/15,13:09:05,0,0,29,9,0,0
37,2025/12/15,13:09:05,0,0,29,9,0,0
38,2025/12/15,13:09:06,0,0,29,9,0,0
39,2025/12/15,13:09:06,0,0,29,9,0,0
40,2025/12/15,13:09:06,0,0,29,9,0,0
41,2025/12/15,13:09:06,0,0,29,9,0,0
42,2025/12/15,13:09:06,0,0,29,9,0,0
43,2025/12/15,13:09:07,0,0,29,9,0,0
44,2025/12/15,13:09:07,0,0,29,9,0,0
45,2025/12/15,13:09:07,0,0,29,9,0,0
46,2025/12/15,13:09:07,0,0,29,9,0,0
47,2025/12/15,13:09:07,0,0,29,9,0,0
48,2025/12/15,13:09:08,0,0,29,9,0,0
49,2025/12/15,13:09:08,0,0,29,9,0,0
50,2025/12/15,13:09:08,0,0,29,9,0,0
51,2025/12/15,13:09:08,0,0,29,9,0,0
52,2025/12/15,13:09:08,0,0,29,9,0,0
53,2025/12/15,13:09:09,0,0,29,9,0,0
54,2025/12/15,13:09:09,0,0,29,9,0,0
55,2025/12/15,13:09:09,0,0,29,9,0,0
56,2025/12/15,13:09:09,0,0,29,9,0,0
57,2025/12/15,13:09:09,0,0,29,9,0,0
58,2025/12/15,13:09:10,0,0,29,10,0,0
59,2025/12/15,13:09:10,0,0,29,10,0,0
60,2025/12/15,13:09:10,0,0,29,10,0,0
61,2025/12/15,13:09:10,0,0,29,10,0,0
62,2025/12/15,13:09:10,0,0,29,10,0,0
63,2025/12/15,13:09:11,0,0,29,10,0,0
64,2025/12/15,13:09:11,0,0,29,10,0,0
65,2025/12/15,13:09:11,0,0,29,10,0,0
66,2025/12/15,13:09:11,0,0,29,10,0,0
67,2025/12/15,13:09:11,0,0,29,10,0,0
68,2025/12/15,13:09:12,0,0,29,10,0,0
69,2025/12/15,13:09:12,0,0,29,10,0,0
70,2025/12/15,13:09:12,0,0,29,10,0,0
71,2025/12/15,13:09:12,0,0,29,10,0,0
72,2025/12/15,13:09:12,0,0,29,10,0,0
73,2025/12/15,13:09:13,0,0,29,10,0,0
74,2025/12/15,13:09:13,0,0,29,10,0,0
75,2025/12/15,13:09:13,0,0,29,10,0,0
76,2025/12/15,13:09:13,0,0,29,10,0,0
77,2025/12/15,13:09:13,0,0,29,10,0,0
78,2025/12/15,13:09:14,0,0,29,10,0,0
79,2025/12/15,13:09:14,0,0,29,10,0,0
80,2025/12/15,13:09:14,0,0,29,10,0,0
81,2025/12/15,13:09:14,0,0,29,10,0,0
82,2025/12/15,13:09:14,0,0,29,10,0,0
83,2025/12/15,13:09:15,0,0,29,10,0,0
84,2025/12/15,13:09:15,0,0,29,10,0,0
85,2025/12/15,13:09:15,0,0,29,10,0,0
86,2025/12/15,13:09:15,0,0,29,10,0,0
87,2025/12/15,13:09:15,0,0,29,10,0,0
88,2025/12/15,13:09:16,0,0,29,10,0,0
89,2025/12/15,13:09:16,0,0,29,10,0,0
90,2025/12/15,13:09:16,0,0,29,10,0,0
91,2025/12/15,13:09:16,0,0,29,10,0,0
92,2025/12/15,13:09:16,0,0,29,10,0,0
93,2025/12/15,13:09:17,0,0,29,10,0,0
94,2025/12/15,13:09:17,0,0,29,10,0,0
95,2025/12/15,13:09:17,0,0,29,10,0,0
96,2025/12/15,13:09:17,0,0,29,10,0,0
97,2025/12/15,13:09:17,0,0,29,10,0,0
98,2025/12/15,13:09:18,0,0,29,10,0,0
99,2025/12/15,13:09:18,0,0,29,10,0,0
100,2025/12/15,13:09:18,0,0,29,10,0,0
101,2025/12/15,13:09:18,0,0,29,10,0,0
102,2025/12/15,13:09:18,0,0,29,10,0,0
103,2025/12/15,13:09:19,0,0,29,10,0,0
104,2025/12/15,13:09:19,0,0,29,10,0,0
105,2025/12/15,13:09:19,0,0,29,10,0,0
106,2025/12/15,13:09:19,0,0,29,10,0,0
107,2025/12/15,13:09:19,0,0,29,10,0,0
108,2025/12/15,13:09:20,0,0,29,10,0,0
109,2025/12/15,13:09:20,0,0,29,10,0,0
110,2025/12/15,13:09:20,0,0,29,10,0,0
111,2025/12/15,13:09:20,0,0,29,10,0,0
112,2025/12/15,13:09:20,0,0,29,10,0,0
113,2025/12/15,13:09:21,0,0,29,10,0,0
114,2025/12/15,13:09:21,0,0,29,10,0,0
115,2025/12/15,13:09:21,0,0,29,10,0,0
116,2025/12/15,13:09:21,0,0,29,10,0,0
117,2025/12/15,13:09:21,0,0,29,10,0,0
118,2025/12/15,13:09:22,0,0,29,10,0,0
119,2025/12/15,13:09:22,0,0,29,10,0,0
120,2025/12/15,13:09:22,0,0,29,10,0,0
121,2025/12/15,13:09:22,0,0,29,10,0,0
122,2025/12/15,13:09:22,0,0,29,10,0,0
123,2025/12/15,13:09:23,0,0,29,10,0,0
124,2025/12/15,13:09:23,0,0,29,10,0,0
125,2025/12/15,13:09:23,0,0,29,10,0,0
126,2025/12/15,13:09:23,0,0,29,10,0,0
127,2025/12/15,13:09:23,0,0,29,10,0,0
128,2025/12/15,13:09:24,0,0,29,10,0,0
129,2025/12/15,13:09:24,0,0,29,10,0,0
130,2025/12/15,13:09:24,0,0,29,10,0,0
131,2025/12/15,13:09:24,0,0,29,10,0,0
132,2025/12/15,13:09:24,0,0,29,10,0,0
133,2025/12/15,13:09:25,0,0,29,10,0,0
134,2025/12/15,13:09:25,0,0,29,10,0,0
135,2025/12/15,13:09:25,0,0,29,10,0,0
136,2025/12/15,13:09:25,0,0,29,10,0,0
137,2025/12/15,13:09:25,0,0,29,10,0,0
138,2025/12/15,13:09:26,0,0,29,10,0,0
139,2025/12/15,13:09:26,0,0,29,10,0,0
140,2025/12/15,13:09:26,0,0,29,10,0,0
141,2025/12/15,13:09:26,0,0,29,10,0,0
142,2025/12/15,13:09:26,0,0,29,10,0,0
143,2025/12/15,13:09:27,0,0,29,10,0,0
144,2025/12/15,13:09:27,0,0,29,10,0,0
145,2025/12/15,13:09:27,0,0,29,10,0,0
146,2025/12/15,13:09:27,0,0,29,10,0,0
147,2025/12/15,13:09:27,0,0,29,10,0,0
148,2025/12/15,13:09:28,0,0,29,10,0,0
149,2025/12/15,13:09:28,0,0,29,10,0,0
150,2025/12/15,13:09:28,0,0,29,10,0,0
151,2025/12/15,13:09:28,0,0,29,10,0,0
152,2025/12/15,13:09:28,0,0,29,10,0,0
153,2025/12/15,13:09:29,0,0,29,10,0,0
154,2025/12/15,13:09:29,0,0,29,10,0,0
155,2025/12/15,13:09:29,0,0,29,10,0,0
156,2025/12/15,13:09:29,0,0,29,10,0,0
157,2025/12/15,13:09:29,0,0,29,10,0,0
158,2025/12/15,13:09:30,0,0,29,10,0,0
159,2025/12/15,13:09:30,0,0,29,10,0,0
160,2025/12/15,13:09:30,0,0,29,10,0,0
161,2025/12/15,13:09:30,0,0,29,10,0,0
162,2025/12/15,13:09:30,0,0,29,10,0,0
163,2025/12/15,13:09:31,0,0,29,10,0,0
164,2025/12/15,13:09:31,0,0,29,10,0,0
165,2025/12/15,13:09:31,0,0,29,10,0,0
166,2025/12/15,13:09:31,0,0,29,10,0,0
167,2025/12/15,13:09:31,0,0,29,10,0,0
168,2025/12/15,13:09:32,0,0,29,10,0,0
169,2025/12/15,13:09:32,0,0,29,10,0,0
170,2025/12/15,13:09:32,0,0,29,10,0,0
171,2025/12/15,13:09:32,0,0,29,10,0,0
172,2025/12/15,13:09:32,0,0,29,10,0,0
173,2025/12/15,13:09:33,0,0,29,10,0,0
174,2025/12/15,13:09:33,0,0,29,10,0,0
175,2025/12/15,13:09:33,0,0,29,10,0,0
176,2025/12/15,13:09:33,0,0,29,10,0,0
177,2025/12/15,13:09:33,0,0,29,10,0,0
178,2025/12/15,13:09:34,0,0,29,10,0,0
179,2025/12/15,13:09:34,0,0,29,10,0,0
180,2025/12/15,13:09:34,0,0,29,10,0,0
181,2025/12/15,13:09:34,0,0,29,10,0,0
182,2025/12/15,13:09:34,0,0,29,10,0,0
183,2025/12/15,13:09:35,0,0,29,10,0,0
184,2025/12/15,13:09:35,0,0,29,10,0,0
185,2025/12/15,13:09:35,0,0,29,10,0,0
186,2025/12/15,13:09:35,0,0,29,10,0,0
187,2025/12/15,13:09:35,0,0,29,10,0,0
188,2025/12/15,13:09:36,0,0,29,10,0,0
189,2025/12/15,13:09:36,0,0,29,10,0,0
190,2025/12/15,13:09:36,0,0,29,10,0,0
191,2025/12/15,13:09:36,0,0,29,10,0,0
192,2025/12/15,13:09:36,0,0,29,10,0,0
193,2025/12/15,13:09:37,0,0,29,10,0,0
194,2025/12/15,13:09:37,0,0,29,10,0,0
195,2025/12/15,13:09:37,0,0,29,10,0,0
196,2025/12/15,13:09:37,0,0,29,10,0,0
197,2025/12/15,13:09:37,0,0,29,10,0,0
198,2025/12/15,13:09:38,0,0,29,10,0,0
199,2025/12/15,13:09:38,0,0,29,10,0,0
200,2025/12/15,13:09:38,0,0,29,10,0,0
201,2025/12/15,13:09:38,0,0,29,10,0,0
202,2025/12/15,13:09:38,0,0,29,10,0,0
203,2025/12/15,13:09:39,0,0,29,10,0,0
204,2025/12/15,13:09:39,0,0,29,10,0,0
205,2025/12/15,13:09:39,0,0,29,10,0,0
206,2025/12/15,13:09:39,0,0,29,10,0,0
207,2025/12/15,13:09:39,0,0,29,10,0,0
208,2025/12/15,13:09:40,0,0,29,10,0,0
209,2025/12/15,13:09:40,0,0,29,10,0,0
210,2025/12/15,13:09:40,0,0,29,10,0,0
211,2025/12/15,13:09:40,0,0,29,10,0,0
212,2025/12/15,13:09:40,0,0,29,10,0,0
213,2025/12/15,13:09:41,0,0,29,10,0,0
214,2025/12/15,13:09:41,0,0,29,10,0,0
215,2025/12/15,13:09:41,0,0,29,10,0,0
216,2025/12/15,13:09:41,0,0,29,10,0,0
217,2025/12/15,13:09:41,0,0,29,10,0,0
218,2025/12/15,13:09:42,0,0,29,10,0,0
219,2025/12/15,13:09:42,0,0,29,10,0,0
220,2025/12/15,13:09:42,0,0,29,10,0,0
221,2025/12/15,13:09:42,0,0,29,10,0,0
222,2025/12/15,13:09:42,0,0,29,10,0,0
223,2025/12/15,13:09:43,0,0,29,10,0,0
224,2025/12/15,13:09:43,0,0,29,10,0,0
225,2025/12/15,13:09:43,0,0,29,10,0,0
226,2025/12/15,13:09:43,0,0,29,10,0,0
227,2025/12/15,13:09:43,0,0,29,10,0,0
228,2025/12/15,13:09:44,0,0,29,10,0,0
229,2025/12/15,13:09:44,0,0,29,10,0,0
230,2025/12/15,13:09:44,0,0,29,10,0,0
231,2025/12/15,13:09:44,0,0,29,10,0,0
232,2025/12/15,13:09:44,0,0,29,10,0,0
233,2025/12/15,13:09:45,0,0,29,10,0,0
234,2025/12/15,13:09:45,0,0,29,10,0,0
235,2025/12/15,13:09:45,0,0,29,10,0,0
236,2025/12/15,13:09:45,0,0,29,10,0,0
237,2025/12/15,13:09:45,0,0,29,10,0,0
238,2025/12/15,13:09:46,0,0,29,10,0,0
239,2025/12/15,13:09:46,0,0,29,10,0,0
240,2025/12/15,13:09:46,0,0,29,10,0,0
241,2025/12/15,13:09:46,0,0,29,10,0,0
242,2025/12/15,13:09:46,0,0,29,10,0,0
243,2025/12/15,13:09:47,0,0,29,10,0,0
244,2025/12/15,13:09:47,0,0,29,10,0,0
245,2025/12/15,13:09:47,0,0,29,10,0,0
246,2025/12/15,13:09:47,0,0,29,10,0,0
247,2025/12/15,13:09:47,0,0,29,10,0,0
248,2025/12/15,13:09:48,0,0,29,10,0,0
249,2025/12/15,13:09:48,0,0,29,10,0,0
250,2025/12/15,13:09:48,0,0,29,10,0,0
251,2025/12/15,13:09:48,0,0,29,10,0,0
252,2025/12/15,13:09:48,0,0,29,10,0,0
253,2025/12/15,13:09:49,0,0,29,10,0,0
254,2025/12/15,13:09:49,0,0,29,10,0,0
255,2025/12/15,13:09:49,0,0,29,10,0,0
256,2025/12/15,13:09:49,0,0,29,10,0,0
257,2025/12/15,13:09:49,0,0,29,10,0,0
258,2025/12/15,13:09:50,0,0,29,10,0,0
259,2025/12/15,13:09:50,0,0,29,10,0,0
260,2025/12/15,13:09:50,0,0,29,10,0,0
261,2025/12/15,13:09:50,0,0,29,10,0,0
262,2025/12/15,13:09:50,0,0,29,10,0,0
263,2025/12/15,13:09:51,0,0,29,10,0,0
264,2025/12/15,13:09:51,0,0,29,10,0,0
265,2025/12/15,13:09:51,0,0,29,10,0,0
266,2025/12/15,13:09:51,0,0,29,10,0,0
267,2025/12/15,13:09:51,0,0,29,10,0,0
268,2025/12/15,13:09:52,0,0,29,10,0,0
269,2025/12/15,13:09:52,0,0,29,10,0,0
270,2025/12/15,13:09:52,0,0,29,10,0,0
271,2025/12/15,13:09:52,0,0,29,10,0,0
272,2025/12/15,13:09:52,0,0,29,10,0,0
273,2025/12/15,13:09:53,0,0,29,10,0,0
274,2025/12/15,13:09:53,0,0,29,10,0,0
275,2025/12/15,13:09:53,0,0,29,10,0,0
276,2025/12/15,13:09:53,0,0,29,10,0,0
277,2025/12/15,13:09:53,0,0,29,10,0,0
278,2025/12/15,13:09:54,0,0,29,10,0,0
279,2025/12/15,13:09:54,0,0,29,10,0,0
280,2025/12/15,13:09:54,0,0,29,10,0,0
281,2025/12/15,13:09:54,0,0,29,10,0,0
282,2025/12/15,13:09:54,0,0,29,10,0,0
283,2025/12/15,13:09:55,0,0,29,10,0,0
284,2025/12/15,13:09:55,0,0,29,10,0,0
285,2025/12/15,13:09:55,0,0,29,10,0,0
286,2025/12/15,13:09:55,0,0,29,10,0,0
287,2025/12/15,13:09:55,0,0,29,10,0,0
288,2025/12/15,13:09:56,0,0,29,10,0,0
289,2025/12/15,13:09:56,0,0,29,10,0,0
290,2025/12/15,13:09:56,0,0,29,10,0,0
291,2025/12/15,13:09:56,0,0,29,10,0,0
292,2025/12/15,13:09:56,0,0,29,10,0,0
293,2025/12/15,13:09:57,0,0,29,10,0,0
294,2025/12/15,13:09:57,0,0,29,10,0,0
295,2025/12/15,13:09:57,0,0,29,10,0,0
296,2025/12/15,13:09:57,0,0,29,10,0,0
297,2025/12/15,13:09:57,0,0,29,10,0,0
298,2025/12/15,13:09:58,0,0,29,10,0,0
299,2025/12/15,13:09:58,0,0,29,10,0,0
300,2025/12/15,13:09:58,0,0,29,10,0,0
301,2025/12/15,13:09:58,0,0,29,10,0,0
302,2025/12/15,13:09:58,0,0,29,10,0,0
303,2025/12/15,13:09:59,0,0,29,10,0,0
304,2025/12/15,13:09:59,0,0,29,10,0,0
305,2025/12/15,13:09:59,0,0,29,10,0,0
306,2025/12/15,13:09:59,0,0,29,10,0,0
307,2025/12/15,13:09:59,0,0,29,10,0,0
308,2025/12/15,13:10:00,0,0,29,10,0,0
309,2025/12/15,13:10:00,0,0,29,10,0,0
310,2025/12/15,13:10:00,0,0,29,10,0,0
311,2025/12/15,13:10:00,0,0,29,10,0,0
312,2025/12/15,13:10:00,0,0,29,10,0,0
313,2025/12/15,13:10:01,0,0,29,10,0,0
314,2025/12/15,13:10:01,0,0,29,10,0,0
315,2025/12/15,13:10:01,0,0,29,10,0,0
316,2025/12/15,13:10:01,0,0,29,10,0,0
317,2025/12/15,13:10:01,0,0,29,10,0,0
318,2025/12/15,13:10:02,0,0,29,10,0,0
319,2025/12/15,13:10:02,0,0,29,10,0,0
320,2025/12/15,13:10:02,0,0,29,10,0,0
321,2025/12/15,13:10:02,0,0,29,10,0,0
322,2025/12/15,13:10:02,0,0,29,10,0,0
323,2025/12/15,13:10:03,0,0,29,10,0,0
324,2025/12/15,13:10:03,0,0,29,10,0,0
325,2025/12/15,13:10:03,0,0,29,10,0,0
326,2025/12/15,13:10:03,0,0,29,10,0,0
327,2025/12/15,13:10:03,0,0,29,10,0,0
328,2025/12/15,13:10:04,0,0,29,10,0,0
329,2025/12/15,13:10:04,0,0,29,10,0,0
330,2025/12/15,13:10:04,0,0,29,10,0,0
331,2025/12/15,13:10:04,0,0,29,10,0,0
332,2025/12/15,13:10:04,0,0,29,10,0,0
333,2025/12/15,13:10:05,0,0,29,10,0,0
334,2025/12/15,13:10:05,0,0,29,10,0,0
335,2025/12/15,13:10:05,0,0,29,10,0,0
336,2025/12/15,13:10:05,0,0,29,10,0,0
337,2025/12/15,13:10:05,0,0,29,10,0,0
338,2025/12/15,13:10:06,0,0,29,10,0,0
339,2025/12/15,13:10:06,0,0,29,10,0,0
340,2025/12/15,13:10:06,0,0,29,10,0,0
341,2025/12/15,13:10:06,0,0,29,10,0,0
342,2025/12/15,13:10:06,0,0,29,10,0,0
343,2025/12/15,13:10:07,0,0,29,10,0,0
344,2025/12/15,13:10:07,0,0,29,10,0,0
345,2025/12/15,13:10:07,0,0,29,10,0,0
346,2025/12/15,13:10:07,0,0,29,10,0,0
347,2025/12/15,13:10:07,0,0,29,10,0,0
348,2025/12/15,13:10:08,0,0,29,10,0,0
349,2025/12/15,13:10:08,0,0,29,10,0,0
350,2025/12/15,13:10:08,0,0,29,10,0,0
351,2025/12/15,13:10:08,0,0,29,10,0,0
352,2025/12/15,13:10:08,0,0,29,10,0,0
353,2025/12/15,13:10:09,0,0,29,10,0,0
354,2025/12/15,13:10:09,0,0,29,10,0,0
355,2025/12/15,13:10:09,0,0,29,10,0,0
356,2025/12/15,13:10:09,0,0,29,10,0,0
357,2025/12/15,13:10:09,0,0,29,10,0,0
358,2025/12/15,13:10:10,0,0,29,10,0,0
359,2025/12/15,13:10:10,0,0,29,10,0,0
360,2025/12/15,13:10:10,0,0,29,10,0,0
361,2025/12/15,13:10:10,0,0,29,10,0,0
362,2025/12/15,13:10:10,0,0,29,10,0,0
363,2025/12/15,13:10:11,0,0,29,10,0,0
364,2025/12/15,13:10:11,0,0,29,10,0,0
365,2025/12/15,13:10:11,0,0,29,10,0,0
366,2025/12/15,13:10:11,0,0,29,10,0,0
367,2025/12/15,13:10:11,0,0,29,10,0,0
368,2025/12/15,13:10:12,0,0,29,10,0,0
369,2025/12/15,13:10:12,0,0,29,10,0,0
370,2025/12/15,13:10:12,0,0,29,10,0,0
371,2025/12/15,13:10:12,0,0,29,10,0,0
372,2025/12/15,13:10:12,0,0,29,10,0,0
373,2025/12/15,13:10:13,0,0,29,10,0,0
374,2025/12/15,13:10:13,0,0,29,10,0,0
375,2025/12/15,13:10:13,0,0,29,10,0,0
376,2025/12/15,13:10:13,0,0,29,10,0,0
377,2025/12/15,13:10:13,0,0,29,10,0,0
378,2025/12/15,13:10:14,0,0,29,10,0,0
379,2025/12/15,13:10:14,0,0,29,10,0,0
380,2025/12/15,13:10:14,0,0,29,10,0,0
381,2025/12/15,13:10:14,0,0,29,10,0,0
382,2025/12/15,13:10:14,0,0,29,10,0,0
383,2025/12/15,13:10:15,0,0,29,10,0,0
384,2025/12/15,13:10:15,0,0,29,10,0,0
385,2025/12/15,13:10:15,0,0,29,10,0,0
386,2025/12/15,13:10:15,0,0,29,10,0,0
387,2025/12/15,13:10:15,0,0,29,10,0,0
388,2025/12/15,13:10:16,0,0,29,10,0,0
389,2025/12/15,13:10:16,0,0,29,10,0,0
390,2025/12/15,13:10:16,0,0,29,10,0,0
391,2025/12/15,13:10:16,0,0,29,10,0,0
392,2025/12/15,13:10:16,0,0,29,10,0,0
393,2025/12/15,13:10:17,0,0,29,10,0,0
394,2025/12/15,13:10:17,0,0,29,10,0,0
395,2025/12/15,13:10:17,0,0,29,10,0,0
396,2025/12/15,13:10:17,0,0,29,10,0,0
397,2025/12/15,13:10:17,0,0,29,10,0,0
398,2025/12/15,13:10:18,0,0,29,10,0,0
399,2025/12/15,13:10:18,0,0,29,10,0,0
400,2025/12/15,13:10:18,0,0,29,10,0,0
401,2025/12/15,13:10:18,0,0,29,10,0,0
402,2025/12/15,13:10:18,0,0,29,10,0,0
403,2025/12/15,13:10:19,0,0,29,10,0,0
404,2025/12/15,13:10:19,0,0,29,10,0,0
405,2025/12/15,13:10:19,0,0,29,10,0,0
406,2025/12/15,13:10:19,0,0,29,10,0,0
407,2025/12/15,13:10:19,0,0,29,10,0,0
408,2025/12/15,13:10:20,0,0,29,10,0,0
409,2025/12/15,13:10:20,0,0,29,10,0,0
410,2025/12/15,13:10:20,0,0,29,10,0,0
411,2025/12/15,13:10:20,0,0,29,10,0,0
412,2025/12/15,13:10:20,0,0,29,10,0,0
413,2025/12/15,13:10:21,0,0,29,10,0,0
414,2025/12/15,13:10:21,0,0,29,10,0,0
415,2025/12/15,13:10:21,0,0,29,10,0,0
416,2025/12/15,13:10:21,0,0,29,10,0,0
417,2025/12/15,13:10:21,0,0,29,10,0,0
418,2025/12/15,13:10:22,0,0,29,10,0,0
419,2025/12/15,13:10:22,0,0,29,10,0,0
420,2025/12/15,13:10:22,0,0,29,10,0,0
421,2025/12/15,13:10:22,0,0,29,10,0,0
422,2025/12/15,13:10:22,0,0,29,10,0,0
423,2025/12/15,13:10:23,0,0,29,10,0,0
424,2025/12/15,13:10:23,0,0,29,10,0,0
425,2025/12/15,13:10:23,0,0,29,10,0,0
426,2025/12/15,13:10:23,0,0,29,10,0,0
427,2025/12/15,13:10:23,0,0,29,10,0,0
428,2025/12/15,13:10:24,0,0,29,10,0,0
429,2025/12/15,13:10:24,0,0,29,10,0,0
430,2025/12/15,13:10:24,0,0,29,10,0,0
431,2025/12/15,13:10:24,0,0,29,10,0,0
432,2025/12/15,13:10:24,0,0,29,10,0,0
433,2025/12/15,13:10:25,0,0,29,10,0,0
434,2025/12/15,13:10:25,0,0,29,10,0,0
435,2025/12/15,13:10:25,0,0,29,10,0,0
436,2025/12/15,13:10:25,0,0,29,10,0,0
437,2025/12/15,13:10:25,0,0,29,10,0,0
438,2025/12/15,13:10:26,0,0,29,10,0,0
439,2025/12/15,13:10:26,0,0,29,10,0,0
440,2025/12/15,13:10:26,0,0,29,10,0,0
441,2025/12/15,13:10:26,0,0,29,10,0,0
442,2025/12/15,13:10:26,0,0,29,10,0,0
443,2025/12/15,13:10:27,0,0,29,10,0,0
444,2025/12/15,13:10:27,0,0,29,10,0,0
445,2025/12/15,13:10:27,0,0,29,10,0,0
446,2025/12/15,13:10:27,0,0,29,10,0,0
447,2025/12/15,13:10:27,0,0,29,10,0,0
448,2025/12/15,13:10:28,0,0,29,10,0,0
449,2025/12/15,13:10:28,0,0,29,10,0,0
450,2025/12/15,13:10:28,0,0,29,10,0,0
451,2025/12/15,13:10:28,0,0,29,10,0,0
452,2025/12/15,13:10:28,0,0,29,10,0,0
453,2025/12/15,13:10:29,0,0,29,10,0,0
454,2025/12/15,13:10:29,0,0,29,10,0,0
455,2025/12/15,13:10:29,0,0,29,10,0,0
456,2025/12/15,13:10:29,0,0,29,10,0,0
457,2025/12/15,13:10:29,0,0,29,10,0,0
458,2025/12/15,13:10:30,0,0,29,10,0,0
459,2025/12/15,13:10:30,0,0,29,10,0,0
460,2025/12/15,13:10:30,0,0,29,10,0,0
461,2025/12/15,13:10:30,0,0,29,10,0,0
462,2025/12/15,13:10:30,0,0,29,10,0,0
463,2025/12/15,13:10:31,0,0,29,10,0,0
464,2025/12/15,13:10:31,0,0,29,10,0,0
465,2025/12/15,13:10:31,0,0,29,10,0,0
466,2025/12/15,13:10:31,0,0,29,10,0,0
467,2025/12/15,13:10:31,0,0,29,10,0,0
468,2025/12/15,13:10:32,0,0,29,10,0,0
469,2025/12/15,13:10:32,0,0,29,10,0,0
470,2025/12/15,13:10:32,0,0,29,10,0,0
471,2025/12/15,13:10:32,0,0,29,10,0,0
472,2025/12/15,13:10:32,0,0,29,10,0,0
473,2025/12/15,13:10:33,0,0,29,10,0,0
474,2025/12/15,13:10:33,0,0,29,10,0,0
475,2025/12/15,13:10:33,0,0,29,10,0,0
476,2025/12/15,13:10:33,0,0,29,10,0,0
477,2025/12/15,13:10:33,0,0,29,10,0,0
478,2025/12/15,13:10:34,0,0,29,10,0,0
479,2025/12/15,13:10:34,0,0,29,10,0,0
480,2025/12/15,13:10:34,0,0,29,10,0,0
481,2025/12/15,13:10:34,0,0,29,10,0,0
482,2025/12/15,13:10:34,0,0,29,10,0,0
483,2025/12/15,13:10:35,0,0,29,10,0,0
484,2025/12/15,13:10:35,0,0,29,10,0,0
485,2025/12/15,13:10:35,0,0,29,10,0,0
486,2025/12/15,13:10:35,0,0,29,10,0,0
487,2025/12/15,13:10:35,0,0,29,10,0,0
488,2025/12/15,13:10:36,0,0,29,10,0,0
489,2025/12/15,13:10:36,0,0,29,10,0,0
490,2025/12/15,13:10:36,0,0,29,10,0,0
491,2025/12/15,13:10:36,0,0,29,10,0,0
492,2025/12/15,13:10:36,0,0,29,10,0,0
493,2025/12/15,13:10:37,0,0,29,10,0,0
494,2025/12/15,13:10:37,0,0,29,10,0,0
495,2025/12/15,13:10:37,0,0,29,10,0,0
496,2025/12/15,13:10:37,0,0,29,10,0,0
497,2025/12/15,13:10:37,0,0,29,10,0,0
498,2025/12/15,13:10:38,0,0,29,10,0,0
499,2025/12/15,13:10:38,0,0,29,10,0,0
500,2025/12/15,13:10:38,0,0,29,10,0,0
501,2025/12/15,13:10:38,0,0,29,10,0,0
502,2025/12/15,13:10:38,0,0,29,10,0,0
503,2025/12/15,13:10:39,0,0,29,10,0,0
504,2025/12/15,13:10:39,0,0,29,10,0,0
